14127179,51.515099,-0.09325,computer_internet,Health_Medical_Pharma,Recreation
14127311,33.991501,-118.461998,computer_internet,Health_Medical_Pharma,Recreation
14129418,51.511799,-0.1635,computer_internet,Technology_Internet,Computers
14130908,51.525398,-0.07749,computer_internet,Health_Medical_Pharma,Recreation
14132853,42.379501,-71.064003,computer_internet,Weather,Society
14133912,46.817299,-67.927498,computer_internet,Health_Medical_Pharma,Sports
14138143,51.381699,-0.2848,sports,Sports,Sports
14142656,51.359299,0.0757,computer_internet,Social Issues,Recreation
14143624,34.098301,-118.327003,arts_entertainment,Law_Crime,Games
14146350,51.513302,-0.22476,sports,Law_Crime,Sports
14147925,51.4697,-0.11248,computer_internet,Health_Medical_Pharma,Home
14149241,51.495499,-0.05132,computer_internet,Social Issues,Recreation
14152473,51.479099,-0.02612,arts_entertainment,Entertainment_Culture,Sports
14165805,51.5149,-0.18049,computer_internet,Health_Medical_Pharma,Recreation
14165865,40.7314,-73.988403,computer_internet,Social Issues,Health
14166937,-33.7952,151.287003,computer_internet,Health_Medical_Pharma,Games
14169715,51.522701,-0.18026,computer_internet,Health_Medical_Pharma,Society
14169843,53.800598,-2.27443,science_technology,Technology_Internet,Computers
14177252,51.591099,-0.14858,computer_internet,Religion_Belief,Recreation
14183055,26.5131,80.240196,computer_internet,Technology_Internet,Business
14183887,51.515099,-0.09325,computer_internet,Religion_Belief,Recreation
14188509,51.4711,0.02354,computer_internet,Health_Medical_Pharma,Recreation
14190796,51.498501,-0.21623,computer_internet,Social Issues,Business
14194704,51.5047,-0.01704,computer_internet,Health_Medical_Pharma,Arts
14196689,51.5116,-0.13276,computer_internet,Technology_Internet,Business
14197060,51.587898,-0.10633,culture_politics,Social Issues,Business
14206808,51.584301,-0.01929,computer_internet,Health_Medical_Pharma,Recreation
14214301,51.396599,-2.79102,computer_internet,Health_Medical_Pharma,Society
14215316,51.5429,-0.15948,arts_entertainment,Law_Crime,Arts
14222871,40.546101,-105.099998,computer_internet,Health_Medical_Pharma,Health
14224719,51.503201,-0.12671,culture_politics,Social Issues,Science
14226495,40.715801,-73.841698,gaming,Weather,Science
14227421,51.5429,-0.15948,computer_internet,Social Issues,Recreation
14235124,51.496201,-0.22942,computer_internet,Social Issues,Recreation
14238933,51.537899,-0.09981,computer_internet,Social Issues,Sports
14242243,52.561401,-1.62426,business,Technology_Internet,Arts
14242808,51.526699,-0.06257,computer_internet,Law_Crime,Computers
14242847,51.410702,-0.18919,computer_internet,Social Issues,Business
14242932,51.4604,-0.11478,culture_politics,Social Issues,Business
14245399,52.443901,-1.8796,computer_internet,Health_Medical_Pharma,Recreation
14246001,38.8951,-77.0756,culture_politics,Social Issues,Sports
14261149,34.129299,-117.342003,computer_internet,Health_Medical_Pharma,Sports
14265549,51.5257,-0.08768,computer_internet,Health_Medical_Pharma,Society
14275172,51.525398,-0.07749,computer_internet,Social Issues,Recreation
14276846,51.495998,-0.0532,computer_internet,Technology_Internet,Business
14281742,51.511799,-0.1635,arts_entertainment,Health_Medical_Pharma,Arts
14282423,51.4524,-0.12193,arts_entertainment,Health_Medical_Pharma,Arts
14287669,51.525101,-0.3324,computer_internet,Technology_Internet,Arts
14288155,51.446602,-0.32823,computer_internet,Health_Medical_Pharma,Recreation
14289731,51.509102,-0.47399,computer_internet,Technology_Internet,Society
14290838,51.4259,0.10394,computer_internet,Technology_Internet,Home
14291862,51.460999,-0.13923,culture_politics,Social Issues,Reference
14293551,51.381699,-0.2848,computer_internet,Social Issues,Recreation
14306353,52.443901,-1.8796,computer_internet,Health_Medical_Pharma,Recreation
14308664,42.466999,-70.980698,religion,Environment,Arts
14309153,51.462299,-0.30278,computer_internet,Health_Medical_Pharma,Recreation
14314837,51.1693,-1.09301,arts_entertainment,Law_Crime,Arts
14324513,51.500599,-0.0866,computer_internet,Social Issues,Society
14332493,51.555,-0.17348,computer_internet,Social Issues,Society
14332824,51.4688,0.04879,computer_internet,Health_Medical_Pharma,Recreation
14336100,51.547001,-0.10937,computer_internet,Health_Medical_Pharma,Recreation
14346344,53.388302,-6.19389,computer_internet,Health_Medical_Pharma,Recreation
14350799,51.526699,-0.06257,arts_entertainment,Law_Crime,Home
14362021,51.545502,-0.07393,arts_entertainment,Law_Crime,Recreation
14364170,51.503399,-0.05922,culture_politics,Social Issues,Science
14370945,51.338699,-0.11673,computer_internet,Health_Medical_Pharma,Recreation
14377976,51.5429,-0.15948,computer_internet,Social Issues,Recreation
14386236,51.4604,-0.11478,culture_politics,Social Issues,Recreation
14395083,51.500599,-0.0866,computer_internet,Social Issues,Business
14401098,33.970001,-118.459999,computer_internet,Law_Crime,Arts
14406875,51.526699,-0.06257,computer_internet,Health_Medical_Pharma,Reference
14406880,59.311001,18.163601,health,Business_Finance,Science
14407302,34.098301,-118.327003,arts_entertainment,Religion_Belief,Games
14418986,51.453602,-0.01802,computer_internet,Technology_Internet,Society
14422300,51.4688,0.04879,computer_internet,Religion_Belief,Arts
14424810,51.584,-0.10435,computer_internet,Health_Medical_Pharma,Sports
14431496,51.511799,-0.1635,computer_internet,Social Issues,Sports
14431653,51.441002,-0.08884,religion,Weather,Arts
14431663,51.511799,-0.1635,computer_internet,Health_Medical_Pharma,Society
14431726,50.845402,-0.13059,computer_internet,Health_Medical_Pharma,Recreation
14432003,30.056999,-95.205803,computer_internet,Environment,Business
14437864,42.320099,-83.230797,computer_internet,Environment,Reference
14441334,51.489399,-0.26194,computer_internet,Social Issues,Recreation
14441363,51.498501,-0.21623,computer_internet,Health_Medical_Pharma,Society
14445710,37.854599,-122.276001,computer_internet,Technology_Internet,Business
14446923,51.434101,-0.10373,computer_internet,Health_Medical_Pharma,Recreation
14449189,-34.944199,138.613007,arts_entertainment,Health_Medical_Pharma,Arts
14450818,51.460999,-0.13923,culture_politics,Social Issues,Business
14459611,51.496201,-0.22942,arts_entertainment,Health_Medical_Pharma,Recreation
14472904,51.5116,-0.13276,computer_internet,Social Issues,Recreation
14473803,51.523602,-0.15692,computer_internet,Social Issues,Sports
14475722,51.548801,-0.0604,arts_entertainment,Technology_Internet,Arts
14477575,51.5509,-0.18404,business,Politics,Computers
14479294,51.421001,-0.20702,computer_internet,Health_Medical_Pharma,Recreation
14479507,29.6835,-85.305603,computer_internet,Health_Medical_Pharma,Arts
14479594,51.4874,-3.1803,computer_internet,Health_Medical_Pharma,Health
14485447,-33.8708,151.195007,culture_politics,Social Issues,Society
14490696,38.251499,-122.328003,arts_entertainment,Law_Crime,Recreation
14491411,51.533401,-0.1396,health,Social Issues,Business
14493397,51.5116,-0.13276,computer_internet,Health_Medical_Pharma,Society
14502872,51.525101,-0.3324,computer_internet,Social Issues,Recreation
14508940,55.855499,-4.23249,computer_internet,Health_Medical_Pharma,Arts
14515549,-32.9818,151.686996,computer_internet,Religion_Belief,Society
14518197,51.065498,-3.9285,computer_internet,Religion_Belief,Society
14521926,34.098301,-118.327003,arts_entertainment,Religion_Belief,Arts
14523988,52.508801,-1.88585,sports,Sports,Sports
14524257,51.381699,-0.2848,computer_internet,Social Issues,Sports
14525019,51.474201,-0.96766,computer_internet,Religion_Belief,Health
14526312,51.5116,-0.13276,computer_internet,Social Issues,Recreation
14527141,51.4925,-0.15751,arts_entertainment,Law_Crime,Sports
